RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY,Region
-58.132,-53.592,-63.399,8.543,5.065,15.666,1133855.438,172761.938,Region0
-58.132,-53.592,-63.593,8.543,5.065,16.02,1130786.141,172761.938,Region0
-58.132,-53.592,-63.884,8.543,5.065,16.566,1125922.364,172761.938,Region0
-58.132,-53.592,-64.14,8.543,5.065,17.062,1121388.307,172761.938,Region0
-58.132,-53.592,-64.123,8.543,5.065,17.028,1121697.027,172761.938,Region0
-58.116,-53.592,-64.123,8.527,5.065,17.028,1121591.089,172740.447,Region0
-58.116,-53.592,-63.866,8.527,5.065,16.532,1126124.389,172740.447,Region0
-58.116,-53.592,-63.641,8.527,5.065,16.107,1129907.315,172740.447,Region0
-57.981,-53.592,-63.641,8.396,5.065,16.107,1129021.6,172562.112,Region0
-57.741,-53.592,-63.641,8.167,5.065,16.107,1127517.389,172259.347,Region0
-57.741,-53.641,-63.641,8.167,5.094,16.107,1127480.972,172235.897,Region0
-57.741,-53.641,-63.684,8.167,5.094,16.188,1126768.141,172235.897,Region0
-57.741,-53.685,-63.684,8.167,5.12,16.188,1126735.81,172215.067,Region0
-57.652,-53.685,-63.684,8.083,5.12,16.188,1126194.842,172106.166,Region0
-57.652,-53.685,-63.48,8.083,5.12,15.813,1129475.446,172106.166,Region0
-57.652,-53.685,-63.543,8.083,5.12,15.928,1128478.214,172106.166,Region0
-57.331,-53.685,-63.543,7.79,5.12,15.928,1126630.319,171735.044,Region0
-57.412,-53.685,-63.543,7.863,5.12,15.928,1127083.739,171826.089,Region0
-57.412,-53.685,-63.356,7.863,5.12,15.589,1130001.368,171826.089,Region0
-57.412,-53.685,-63.313,7.863,5.12,15.512,1130658.514,171826.089,Region0
-57.412,-53.602,-63.313,7.863,5.071,15.512,1130720.149,171865.573,Region0
-57.604,-53.602,-63.313,8.039,5.071,15.512,1131834.866,172088.784,Region0
-57.773,-53.602,-63.313,8.197,5.071,15.512,1132857.214,172293.561,Region0
-57.921,-53.602,-63.313,8.338,5.071,15.512,1133790.068,172480.463,Region0
-57.447,-53.602,-63.313,7.895,5.071,15.512,1130920.096,171905.605,Region0
-57.447,-53.287,-63.313,7.895,4.89,15.512,1131143.947,172049.073,Region0
-57.447,-53.287,-63.154,7.895,4.89,15.23,1133514.293,172049.073,Region0
-57.447,-53.287,-63.015,7.895,4.89,14.987,1135531.195,172049.073,Region0
