,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
252,-51.17100000000001,-54.555,-50.148,151.23,197.475,139.509,112.351,19.705
253,-51.15,-54.555,-50.148,150.983,197.475,139.509,112.605,21.116
254,-51.495,-54.555,-50.148,155.14600000000002,197.475,139.509,113.363,23.057
255,-51.798,-54.555,-50.148,158.9,197.475,139.509,114.523,25.412
256,-51.798,-54.36600000000001,-50.148,158.9,194.567,139.509,115.691,28.109
257,-51.581,-54.36600000000001,-50.148,156.195,194.567,139.509,116.36200000000001,30.011
258,-51.631,-54.36600000000001,-50.148,156.822,194.567,139.509,117.03299999999999,31.79
259,-51.676,-54.36600000000001,-50.148,157.374,194.567,139.509,117.696,33.45
260,-51.676,-54.36600000000001,-50.13,157.374,194.567,139.313,118.294,34.908
261,-50.989,-54.36600000000001,-50.13,149.076,194.567,139.313,117.75399999999999,34.791
262,-51.111000000000004,-54.36600000000001,-50.13,150.52100000000002,194.567,139.313,117.461,34.927
263,-51.111000000000004,-54.56399999999999,-50.13,150.52100000000002,197.62400000000002,139.313,117.046,34.385999999999996
264,-51.111000000000004,-54.56399999999999,-50.13,150.52100000000002,197.62400000000002,139.313,116.682,33.911
265,-50.614,-54.56399999999999,-50.13,144.72899999999998,197.62400000000002,139.313,115.645,32.552
266,-50.614,-54.617,-50.13,144.72899999999998,198.44799999999998,139.313,114.69,31.179000000000002
267,-50.614,-54.617,-49.025,144.72899999999998,198.44799999999998,127.68700000000001,114.74600000000001,29.971
268,-50.614,-54.617,-49.025,144.72899999999998,198.44799999999998,127.68700000000001,114.795,28.91
269,-50.54,-54.617,-49.025,143.88299999999998,198.44799999999998,127.68700000000001,114.735,27.843000000000004
270,-50.836999999999996,-54.617,-49.025,147.30200000000002,198.44799999999998,127.68700000000001,115.101,27.453000000000003
271,-50.836999999999996,-54.617,-49.025,147.30200000000002,198.44799999999998,127.68700000000001,115.42200000000001,27.11
272,-50.836999999999996,-54.617,-49.025,147.30200000000002,198.44799999999998,127.68700000000001,115.704,26.809
273,-51.099,-54.617,-49.025,150.374,198.44799999999998,127.68700000000001,116.335,27.046999999999997
274,-51.45,-54.617,-49.025,154.596,198.44799999999998,127.68700000000001,117.43,27.965
275,-51.45,-54.617,-49.025,154.596,198.44799999999998,127.68700000000001,118.39200000000001,28.771
276,-51.45,-54.617,-49.025,154.596,198.44799999999998,127.68700000000001,119.23700000000001,29.48
277,-51.45,-54.784,-49.025,154.596,201.085,127.68700000000001,119.84299999999999,29.524
278,-51.45,-54.68899999999999,-49.025,154.596,199.58599999999998,127.68700000000001,120.45299999999999,29.892
279,-51.45,-54.68899999999999,-49.025,154.596,199.58599999999998,127.68700000000001,120.99,30.217
280,-51.45,-54.68899999999999,-49.025,154.596,199.58599999999998,127.68700000000001,121.462,30.500999999999998
281,-50.912,-54.68899999999999,-49.025,148.167,199.58599999999998,127.68700000000001,121.061,29.680999999999997
282,-50.68,-54.68899999999999,-49.025,145.489,199.58599999999998,127.68700000000001,120.37799999999999,28.526999999999997
283,-50.68,-54.68899999999999,-49.025,145.489,199.58599999999998,127.68700000000001,119.779,27.513
284,-50.68,-54.68899999999999,-49.025,145.489,199.58599999999998,127.68700000000001,119.25200000000001,26.622
285,-50.356,-54.68899999999999,-49.025,141.814,199.58599999999998,127.68700000000001,118.346,25.256999999999998
286,-50.676,-54.68899999999999,-49.025,145.439,199.58599999999998,127.68700000000001,117.986,24.631
287,-50.676,-54.68899999999999,-49.025,145.439,199.58599999999998,127.68700000000001,117.67,24.08
288,-50.676,-54.68899999999999,-49.025,145.439,199.58599999999998,127.68700000000001,117.39200000000001,23.596
289,-50.676,-55.09,-49.025,145.439,205.993,127.68700000000001,116.807,21.741
290,-51.078,-55.09,-49.025,150.127,205.993,127.68700000000001,116.874,20.873
291,-51.916000000000004,-55.09,-49.025,160.38,205.993,127.68700000000001,118.26700000000001,21.862
292,-51.916000000000004,-55.09,-49.025,160.38,205.993,127.68700000000001,119.492,22.73
293,-51.321000000000005,-55.09,-49.025,153.029,205.993,127.68700000000001,119.602,22.226
294,-51.523999999999994,-55.09,-49.025,155.501,205.993,127.68700000000001,120.01899999999999,22.203000000000003
295,-51.523999999999994,-55.09,-49.022,155.501,205.993,127.656,120.38799999999999,22.183000000000003
296,-51.523999999999994,-55.09,-49.022,155.501,205.993,127.656,120.712,22.165
297,-50.977,-55.09,-49.022,148.929,205.993,127.656,120.15899999999999,21.048000000000002
298,-51.221000000000004,-55.09,-49.022,151.833,205.993,127.656,120.038,20.546999999999997
299,-51.437,-55.09,-49.022,154.433,205.993,127.656,120.266,20.545
300,-51.437,-55.09,-49.022,154.433,205.993,127.656,120.46600000000001,20.543000000000003
301,-50.778999999999996,-55.09,-49.022,146.623,205.993,127.656,119.656,19.248
302,-50.927,-55.09,-49.022,148.342,205.993,127.656,119.15700000000001,18.389
303,-50.927,-55.09,-49.022,148.342,205.993,127.656,118.719,17.633
